image_filename,image_height,image_width,Region ID,Region Type,Region Value,Region Coords,Line ID,Line Coords,Word ID,Word Coords,Word Text,Confidence
83096187.tif,1000,754,Page1_Block23,language,en-US,"289,909 449,909 449,922 289,922",Page1_Block23_l1,"290,909 446,909 446,920 290,920",Page1_Block23_l1_w3,"393,910 414,910 414,919 393,919",FILE,0.3149999976
83096187.tif,1000,754,Page1_Block23,language,en-US,"289,909 449,909 449,922 289,922",Page1_Block23_l1,"290,909 446,909 446,920 290,920",Page1_Block23_l1_w4,"418,910 446,910 446,919 418,919",COPY,0.4474999905
83312574_2575.tif,1000,754,Page1_Block1,language,en-US,"299,80 417,80 417,93 299,93",Page1_Block1_l1,"300,81 415,81 415,91 300,91",Page1_Block1_l1_w1,"300,81 360,81 360,91 300,91",ORIGINAL,0.6399999857
83312574_2575.tif,1000,754,Page1_Block1,language,en-US,"299,80 417,80 417,93 299,93",Page1_Block1_l1,"300,81 415,81 415,91 300,91",Page1_Block1_l1_w2,"365,81 415,81 415,91 365,91",INVOICE,0.78285712
83312574_2575.tif,1000,754,Page1_Block3,language,en-US,"226,106 488,106 488,125 226,125",Page1_Block3_l1,"226,106 486,106 486,123 226,123",Page1_Block3_l1_w1,"226,107 249,107 249,122 226,122",NT,0.5899999738
83312574_2575.tif,1000,754,Page1_Block3,language,en-US,"226,106 488,106 488,125 226,125",Page1_Block3_l1,"226,106 486,106 486,123 226,123",Page1_Block3_l1_w2,"257,106 371,106 371,122 257,122",RESEARCH,0.9537500143
83312574_2575.tif,1000,754,Page1_Block3,language,en-US,"226,106 488,106 488,125 226,125",Page1_Block3_l1,"226,106 486,106 486,123 226,123",Page1_Block3_l1_w3,"379,106 486,106 486,123 379,123",INSTITUTE,0.9255555272
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l1,"119,174 144,174 144,183 119,183",Page1_Block4_l1_w1,"119,174 144,174 144,183 119,183",7622,0.8324999809
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l2,"88,203 150,203 150,212 88,212",Page1_Block4_l2_w1,"88,203 128,203 128,212 88,212",Lorillard,0.6333333254
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l2,"88,203 150,203 150,212 88,212",Page1_Block4_l2_w2,"132,203 150,203 150,212 132,212",Inc.,0.6675000191
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l3,"88,217 198,217 198,227 88,227",Page1_Block4_l3_w1,"88,217 103,217 103,227 88,227",Mr.,0.6200000048
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l3,"88,217 198,217 198,227 88,227",Page1_Block4_l3_w2,"108,217 147,217 147,227 108,227",Charles,0.6685714126
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l3,"88,217 198,217 198,227 88,227",Page1_Block4_l3_w3,"151,217 198,217 198,227 151,227",Gaworski,0.6000000238
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l4,"88,232 169,232 169,241 88,241",Page1_Block4_l4_w1,"88,232 110,232 110,241 88,241",P.O.,0.6775000095
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l4,"88,232 169,232 169,241 88,241",Page1_Block4_l4_w2,"114,232 134,232 134,241 114,241",Box,0.7099999785
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l4,"88,232 169,232 169,241 88,241",Page1_Block4_l4_w3,"138,232 169,232 169,241 138,241",21688,0.5559999943
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l5,"87,247 206,247 206,257 87,257",Page1_Block4_l5_w1,"87,247 150,247 150,257 87,257",Greensboro.,0.7327272892
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l5,"87,247 206,247 206,257 87,257",Page1_Block4_l5_w2,"155,247 171,247 171,256 155,256",NC,0.5799999833
83312574_2575.tif,1000,754,Page1_Block4,language,en-US,"87,174 208,174 208,259 87,259",Page1_Block4_l5,"87,247 206,247 206,257 87,257",Page1_Block4_l5_w3,"175,247 206,247 206,256 175,256",27420,0.7839999795
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l1,"462,219 654,219 654,227 462,227",Page1_Block5_l1_w1,"462,219 498,219 498,227 462,227",PLEASE,0.3466666639
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l1,"462,219 654,219 654,227 462,227",Page1_Block5_l1_w2,"501,219 531,219 531,227 501,227",REFER,0.7059999704
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l1,"462,219 654,219 654,227 462,227",Page1_Block5_l1_w3,"535,219 547,219 547,227 535,227",TO,0.4300000072
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l1,"462,219 654,219 654,227 462,227",Page1_Block5_l1_w4,"550,219 570,219 570,227 550,227",OUR,0.6833333373
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l1,"462,219 654,219 654,227 462,227",Page1_Block5_l1_w5,"574,219 611,219 611,227 574,227",INVOICE,0.4442857206
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l1,"462,219 654,219 654,227 462,227",Page1_Block5_l1_w6,"615,219 654,219 654,227 615,227",NUMBER,0.5099999905
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l2,"524,234 592,234 592,242 524,242",Page1_Block5_l2_w1,"524,234 543,234 543,241 524,241",AND,0.4333333373
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l2,"524,234 592,234 592,242 524,242",Page1_Block5_l2_w2,"546,234 574,234 574,241 546,241",REMIT,0.4339999855
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l2,"524,234 592,234 592,242 524,242",Page1_Block5_l2_w3,"577,234 592,234 592,242 577,242",TO:,0.8433333039
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l3,"518,248 598,248 598,256 518,256",Page1_Block5_l3_w1,"518,248 539,248 539,256 518,256",P.O.,0.6324999928
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l3,"518,248 598,248 598,256 518,256",Page1_Block5_l3_w2,"543,248 565,248 565,256 543,256",BOX,0.7833333611
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l3,"518,248 598,248 598,256 518,256",Page1_Block5_l3_w3,"569,248 598,248 598,256 569,256",92003,0.7080000043
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l4,"490,263 626,263 626,271 490,271",Page1_Block5_l4_w1,"490,263 542,263 542,271 490,271","CHICAGO,",0.5087500215
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l4,"490,263 626,263 626,271 490,271",Page1_Block5_l4_w2,"547,263 591,263 591,270 547,270",ILLINOIS,0.6399999857
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l4,"490,263 626,263 626,271 490,271",Page1_Block5_l4_w3,"597,263 626,263 626,270 597,270",60675,0.4379999936
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l5,"510,292 606,292 606,299 510,299",Page1_Block5_l5_w1,"510,292 528,292 528,299 510,299",FOR,0.3300000131
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l5,"510,292 606,292 606,299 510,299",Page1_Block5_l5_w2,"532,292 579,292 579,299 532,299",INQUIRIES,0.6955555677
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l5,"510,292 606,292 606,299 510,299",Page1_Block5_l5_w3,"581,292 606,292 606,299 581,299",CALL:,0.6240000129
83312574_2575.tif,1000,754,Page1_Block5,language,en-US,"462,219 655,219 655,315 462,315",Page1_Block5_l6,"526,305 591,305 591,313 526,313",Page1_Block5_l6_w1,"526,305 591,305 591,313 526,313",312-567-4136,0.75
83312574_2575.tif,1000,754,Page1_Block8,language,en-US,"22,330 56,330 56,350 22,350",Page1_Block8_l1,"25,338 46,338 46,344 25,344",Page1_Block8_l1_w1,"25,338 46,338 46,344 25,344",DATE,0.2725000083
83312574_2575.tif,1000,754,Page1_Block9,language,en-US,"148,330 298,330 298,350 148,350",Page1_Block9_l1,"149,337 202,337 202,344 149,344",Page1_Block9_l1_w1,"149,337 187,337 187,344 149,344",PROJECT,0.5142857432
83312574_2575.tif,1000,754,Page1_Block9,language,en-US,"148,330 298,330 298,350 148,350",Page1_Block9_l1,"149,337 202,337 202,344 149,344",Page1_Block9_l1_w2,"189,337 202,337 202,344 189,344",NO.,0.4233333468
83312574_2575.tif,1000,754,Page1_Block10,language,en-US,"298,330 435,330 435,350 298,350",Page1_Block10_l1,"299,337 376,337 376,344 299,344",Page1_Block10_l1_w1,"299,337 339,337 339,344 299,344",ACCOUNT,0.39142856
83312574_2575.tif,1000,754,Page1_Block10,language,en-US,"298,330 435,330 435,350 298,350",Page1_Block10_l1,"299,337 376,337 376,344 299,344",Page1_Block10_l1_w2,"341,337 376,337 376,344 341,344",NUMBER,0.3516666591
83312574_2575.tif,1000,754,Page1_Block11,language,en-US,"435,330 583,330 583,350 435,350",Page1_Block11_l1,"435,337 529,337 529,344 435,344",Page1_Block11_l1_w1,"435,337 481,337 481,344 435,344",CONTRACT,0.3925000131
83312574_2575.tif,1000,754,Page1_Block11,language,en-US,"435,330 583,330 583,350 435,350",Page1_Block11_l1,"435,337 529,337 529,344 435,344",Page1_Block11_l1_w2,"484,337 495,337 495,344 484,344",OR,0.3700000048
83312574_2575.tif,1000,754,Page1_Block11,language,en-US,"435,330 583,330 583,350 435,350",Page1_Block11_l1,"435,337 529,337 529,344 435,344",Page1_Block11_l1_w3,"498,337 514,337 514,344 498,344",P.O.,0.7325000167
83312574_2575.tif,1000,754,Page1_Block11,language,en-US,"435,330 583,330 583,350 435,350",Page1_Block11_l1,"435,337 529,337 529,344 435,344",Page1_Block11_l1_w4,"517,337 529,337 529,344 517,344",NO,0.9599999785
83312574_2575.tif,1000,754,Page1_Block12,language,en-US,"583,330 667,330 667,350 583,350",Page1_Block12_l1,"584,336 612,336 612,343 584,343",Page1_Block12_l1_w1,"584,336 612,336 612,343 584,343",TERMS,0.5680000186
83312574_2575.tif,1000,754,Page1_Block13,language,en-US,"56,350 148,350 148,375 56,375",Page1_Block13_l1,"66,355 106,355 106,363 66,363",Page1_Block13_l1_w1,"66,355 106,355 106,363 66,363",10/25/99,0.7537500262
83312574_2575.tif,1000,754,Page1_Block14,language,en-US,"148,350 298,350 298,375 148,375",Page1_Block14_l1,"189,355 254,355 254,363 189,363",Page1_Block14_l1_w1,"189,355 254,355 254,363 189,363",LL-08712-001,0.5924999714
83312574_2575.tif,1000,754,Page1_Block15,language,en-US,"298,350 435,350 435,375 298,375",Page1_Block15_l1,"337,355 395,355 395,363 337,363",Page1_Block15_l1_w1,"337,355 395,355 395,363 337,363",1112-02-000,0.7027272582
83312574_2575.tif,1000,754,Page1_Block16,language,en-US,"435,350 583,350 583,375 435,375",Page1_Block16_l1,"480,350 553,350 553,369 480,369",Page1_Block16_l1_w1,"480,350 553,350 553,369 480,369",P.O.#21293^),0.6041666865
83312574_2575.tif,1000,754,Page1_Block17,language,en-US,"583,350 667,350 667,375 583,375",Page1_Block17_l1,"589,355 641,355 641,363 589,363",Page1_Block17_l1_w1,"589,355 609,355 609,363 589,363",NET,0.5699999928
83312574_2575.tif,1000,754,Page1_Block17,language,en-US,"583,350 667,350 667,375 583,375",Page1_Block17_l1,"589,355 641,355 641,363 589,363",Page1_Block17_l1_w2,"613,355 641,355 641,363 613,363",CASH,0.7549999952
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l1,"88,404 377,404 377,416 88,416",Page1_Block18_l1_w1,"88,405 131,405 131,414 88,414",increase,0.7212499976
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l1,"88,404 377,404 377,416 88,416",Page1_Block18_l1_w2,"135,404 143,404 143,414 135,414",in,1
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l1,"88,404 377,404 377,416 88,416",Page1_Block18_l1_w3,"148,404 171,404 171,414 148,414",Cost,0.6899999976
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l1,"88,404 377,404 377,416 88,416",Page1_Block18_l1_w4,"175,404 189,404 189,414 175,414",for,0.5633333325
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l1,"88,404 377,404 377,416 88,416",Page1_Block18_l1_w5,"192,404 236,404 236,416 192,416",Smoking,0.5257142782
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l1,"88,404 377,404 377,416 88,416",Page1_Block18_l1_w6,"241,404 284,404 284,414 241,414",Machine,0.8471428752
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l1,"88,404 377,404 377,416 88,416",Page1_Block18_l1_w7,"289,404 355,404 355,414 289,414",Maintenance,0.6836363673
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l1,"88,404 377,404 377,416 88,416",Page1_Block18_l1_w8,"359,405 377,405 377,414 359,414",and,0.7833333611
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l2,"88,419 658,419 658,430 88,430",Page1_Block18_l2_w1,"88,419 137,419 137,428 88,428",additional,0.5879999995
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l2,"88,419 658,419 658,430 88,430",Page1_Block18_l2_w2,"141,419 196,419 196,430 141,430",Pulmonary,0.5955555439
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l2,"88,419 658,419 658,430 88,430",Page1_Block18_l2_w3,"200,419 256,419 256,430 200,430",Physiology,0.7329999804
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l2,"88,419 658,419 658,430 88,430",Page1_Block18_l2_w4,"260,419 337,419 337,428 260,428",Measurements,0.5375000238
83312574_2575.tif,1000,754,Page1_Block18,language,en-US,"87,404 660,404 660,432 87,432",Page1_Block18_l2,"88,419 658,419 658,430 88,430",Page1_Block18_l2_w5,"607,419 658,419 658,430 607,430",15.500.00,0.694444418
83312574_2575.tif,1000,754,Page1_Block21,language,en-US,"172,823 361,823 361,869 172,869",Page1_Block21_l1,"201,824 351,824 351,835 201,835",Page1_Block21_l1_w1,"201,825 236,825 236,835 201,835",DEPT,0.4799999893
83312574_2575.tif,1000,754,Page1_Block21,language,en-US,"172,823 361,823 361,869 172,869",Page1_Block21_l1,"201,824 351,824 351,835 201,835",Page1_Block21_l1_w2,"242,825 271,825 271,835 242,835",870C,0.5124999881
83312574_2575.tif,1000,754,Page1_Block21,language,en-US,"172,823 361,823 361,869 172,869",Page1_Block21_l1,"201,824 351,824 351,835 201,835",Page1_Block21_l1_w3,"277,824 314,824 314,834 277,834",ACCT,0.4975000024
83312574_2575.tif,1000,754,Page1_Block21,language,en-US,"172,823 361,823 361,869 172,869",Page1_Block21_l1,"201,824 351,824 351,835 201,835",Page1_Block21_l1_w4,"340,824 344,824 344,832 340,832",?,0.2399999946
83312574_2575.tif,1000,754,Page1_Block21,language,en-US,"172,823 361,823 361,869 172,869",Page1_Block21_l1,"201,824 351,824 351,835 201,835",Page1_Block21_l1_w5,"347,826 351,826 351,828 347,828",*,1
83312574_2575.tif,1000,754,Page1_Block21,language,en-US,"172,823 361,823 361,869 172,869",Page1_Block21_l2,"173,842 360,842 360,863 173,863",Page1_Block21_l2_w1,"173,844 262,844 262,861 173,861",nottfij*,0.2237499952
83312574_2575.tif,1000,754,Page1_Block21,language,en-US,"172,823 361,823 361,869 172,869",Page1_Block21_l2,"173,842 360,842 360,863 173,863",Page1_Block21_l2_w2,"278,843 304,843 304,861 278,861",n.,0.349999994
83312574_2575.tif,1000,754,Page1_Block21,language,en-US,"172,823 361,823 361,869 172,869",Page1_Block21_l2,"173,842 360,842 360,863 173,863",Page1_Block21_l2_w3,"313,842 360,842 360,863 313,863",1333.,0.2720000148
83312574_2575.tif,1000,754,Page1_Block22,language,en-US,"100,854 136,854 136,867 100,867",Page1_Block22_l1,"100,854 135,854 135,865 100,865",Page1_Block22_l1_w1,"100,854 135,854 135,865 100,865",DATE,0.2824999988
83312574_2575.tif,1000,754,Page1_Block23,language,en-US,"655,794 676,794 676,884 655,884",Page1_Block23_l1,"657,795 676,795 676,882 657,882",Page1_Block23_l1_w1,"657,795 676,795 676,882 657,882",8331257,0.5271428823
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w1,"120,930 139,930 139,935 120,935",STMS,0.2074999958
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w2,"142,929 160,929 160,935 142,935",16001,0.1959999949
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w3,"162,929 197,929 197,935 162,935",W.CMNGS,0.2785714269
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w4,"215,930 244,930 244,935 215,935",MWW*,0.1574999988
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w5,"246,930 248,930 248,934 246,934",t,0.3000000119
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w6,"249,930 263,930 263,935 249,935",tM,0.09499999881
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w7,"265,930 282,930 282,935 265,935",TCU1,0.1424999982
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w8,"283,929 302,929 302,935 283,935",ICC*.,0.3160000145
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w9,"341,929 381,929 381,934 341,934",0<STH»nt*l,0.3659999967
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w10,"384,929 389,929 389,934 384,934",t,0.1400000006
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w11,"391,929 423,929 423,935 391,935",IMWOMt,0.2533333302
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w12,"425,929 439,929 439,935 425,935",C*U,0.2866666615
83542431.tif,1000,754,Page1_Block2,language,en-US,"119,929 479,929 479,937 119,937",Page1_Block2_l1,"120,929 477,929 477,935 120,935",Page1_Block2_l1_w13,"441,929 477,929 477,935 441,935",m-tJIKa,0.4271428585
83542431.tif,1000,754,Page1_Block3,language,en-US,"625,928 694,928 694,937 625,937",Page1_Block3_l1,"625,928 692,928 692,935 625,935",Page1_Block3_l1_w1,"625,928 677,928 677,935 625,935",mwsrjkwm,0.1724999994
83542431.tif,1000,754,Page1_Block3,language,en-US,"625,928 694,928 694,937 625,937",Page1_Block3_l1,"625,928 692,928 692,935 625,935",Page1_Block3_l1_w2,"681,929 692,929 692,935 681,935",VJ.,0.4333333373
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l1,"94,80 262,80 262,94 94,94",Page1_Block4_l1_w1,"94,81 152,81 152,93 94,93",Hagens,0.6399999857
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l1,"94,80 262,80 262,94 94,94",Page1_Block4_l1_w2,"158,81 168,81 168,92 158,92",&,0.9100000262
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l1,"94,80 262,80 262,94 94,94",Page1_Block4_l1_w3,"174,80 236,80 236,94 174,94","Berman,",0.5699999928
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l1,"94,80 262,80 262,94 94,94",Page1_Block4_l1_w4,"241,82 262,82 262,92 241,92",p.s.,0.4225000143
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l2,"106,95 250,95 250,104 106,104",Page1_Block4_l2_w1,"106,95 124,95 124,103 106,103",1301,0.2599999905
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l2,"106,95 250,95 250,104 106,104",Page1_Block4_l2_w2,"129,95 155,95 155,103 129,103",FIFTH,0.2160000056
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l2,"106,95 250,95 250,104 106,104",Page1_Block4_l2_w3,"157,95 197,95 197,104 157,104","AVENUE,",0.4699999988
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l2,"106,95 250,95 250,104 106,104",Page1_Block4_l2_w4,"200,95 227,95 227,103 200,103",SUITE,0.5180000067
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l2,"106,95 250,95 250,104 106,104",Page1_Block4_l2_w5,"230,95 250,95 250,103 230,103",2929,0.2975000143
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l3,"132,106 222,106 222,114 132,114",Page1_Block4_l3_w1,"132,106 175,106 175,114 132,114",SEATTLE.,0.5649999976
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l3,"132,106 222,106 222,114 132,114",Page1_Block4_l3_w2,"178,106 192,106 192,113 178,113",WA,0.2849999964
83542431.tif,1000,754,Page1_Block4,language,en-US,"93,80 264,80 264,116 93,116",Page1_Block4_l3,"132,106 222,106 222,114 132,114",Page1_Block4_l3_w3,"197,106 222,106 222,114 197,114",98101,0.4079999924
83542431.tif,1000,754,Page1_Block5,language,en-US,"380,75 491,75 491,134 380,134",Page1_Block5_l1,"380,75 489,75 489,82 380,82",Page1_Block5_l1_w1,"380,75 411,75 411,82 380,82",PACIFIC,0.3185714185
83542431.tif,1000,754,Page1_Block5,language,en-US,"380,75 491,75 491,134 380,134",Page1_Block5_l1,"380,75 489,75 489,82 380,82",Page1_Block5_l1_w2,"414,75 465,75 465,82 414,82",NORTHWEST,0.2800000012
83542431.tif,1000,754,Page1_Block5,language,en-US,"380,75 491,75 491,134 380,134",Page1_Block5_l1,"380,75 489,75 489,82 380,82",Page1_Block5_l1_w3,"468,76 489,76 489,82 468,82",BANK,0.2649999857
83542431.tif,1000,754,Page1_Block5,language,en-US,"380,75 491,75 491,134 380,134",Page1_Block5_l2,"400,85 468,85 468,92 400,92",Page1_Block5_l2_w1,"400,85 427,85 427,92 400,92",Soatuo.,0.2114285678
83542431.tif,1000,754,Page1_Block5,language,en-US,"380,75 491,75 491,134 380,134",Page1_Block5_l2,"400,85 468,85 468,92 400,92",Page1_Block5_l2_w2,"430,85 443,85 443,91 430,91",WA,0.3400000036
83542431.tif,1000,754,Page1_Block5,language,en-US,"380,75 491,75 491,134 380,134",Page1_Block5_l2,"400,85 468,85 468,92 400,92",Page1_Block5_l2_w3,"447,85 468,85 468,91 447,91",&810I,0.4639999866
83542431.tif,1000,754,Page1_Block5,language,en-US,"380,75 491,75 491,134 380,134",Page1_Block5_l3,"413,104 457,104 457,110 413,110",Page1_Block5_l3_w1,"413,104 457,104 457,110 413,110",19-*B.'12S0,0.2854545414
83542431.tif,1000,754,Page1_Block5,language,en-US,"380,75 491,75 491,134 380,134",Page1_Block5_l4,"450,125 470,125 470,132 450,132",Page1_Block5_l4_w1,"450,125 470,125 470,132 450,132",OAIfc,0.4079999924
83542431.tif,1000,754,Page1_Block7,language,en-US,"614,75 685,75 685,136 614,136",Page1_Block7_l1,"624,75 683,75 683,91 624,91",Page1_Block7_l1_w1,"624,75 683,75 683,91 624,91",1088G,0.5339999795
83542431.tif,1000,754,Page1_Block7,language,en-US,"614,75 685,75 685,136 614,136",Page1_Block7_l2,"640,102 679,102 679,111 640,111",Page1_Block7_l2_w1,"640,102 679,102 679,111 640,111",10886,0.2960000038
83542431.tif,1000,754,Page1_Block7,language,en-US,"614,75 685,75 685,136 614,136",Page1_Block7_l3,"614,127 649,127 649,134 614,134",Page1_Block7_l3_w1,"614,127 649,127 649,134 614,134",AMOUNT,0.2949999869
83542431.tif,1000,754,Page1_Block8,language,en-US,"412,141 496,141 496,155 412,155",Page1_Block8_l1,"413,141 494,141 494,153 413,153",Page1_Block8_l1_w1,"413,141 494,141 494,153 413,153",01/22/1998,0.5690000057
83542431.tif,1000,754,Page1_Block9,language,en-US,"597,142 673,142 673,156 597,156",Page1_Block9_l1,"598,142 671,142 671,154 598,154",Page1_Block9_l1_w1,"598,142 671,142 671,154 598,154","$5,000.00",0.6133333445
83542431.tif,1000,754,Page1_Block10,language,en-US,"28,177 45,177 45,185 28,185",Page1_Block10_l1,"29,177 43,177 43,183 29,183",Page1_Block10_l1_w1,"29,177 43,177 43,183 29,183",PAY,0.3433333337
83542431.tif,1000,754,Page1_Block11,language,en-US,"83,169 354,169 354,183 83,183",Page1_Block11_l1,"84,169 352,169 352,181 84,181",Page1_Block11_l1_w1,"84,169 116,169 116,179 84,179",Five,0.462500006
83542431.tif,1000,754,Page1_Block11,language,en-US,"83,169 354,169 354,183 83,183",Page1_Block11_l1,"84,169 352,169 352,181 84,181",Page1_Block11_l1_w2,"126,170 192,170 192,179 126,179",Thousand,0.3449999988
